id,year,years_experience,weeks_worked,occupation_code,industry_code,south_region,metropolitan_resident,ms,female,union_member,education,is_black,log_wage
193,2,33,49,0,0,0,1,1,0,0,16,0,6.90575
193,3,34,50,0,0,0,1,1,0,0,16,0,7.36518
193,4,35,48,0,0,0,1,1,0,0,16,0,7.42476
193,5,36,49,0,0,0,1,1,0,0,16,0,7.46737
193,6,37,52,0,0,0,1,1,0,0,16,0,7.28139
193,7,38,50,0,0,0,1,1,0,0,16,0,7.49332
194,1,11,47,1,0,0,0,1,0,1,12,0,6.54965
194,2,12,45,1,0,0,0,1,0,1,12,0,6.83518
194,3,13,48,1,0,0,0,1,0,1,12,0,6.79794
194,4,14,48,1,0,0,0,1,0,1,12,0,6.80128
194,5,15,48,1,0,0,0,1,0,1,12,0,6.91075
194,6,16,51,1,1,0,0,1,0,1,12,0,6.69084
194,7,17,49,1,1,0,0,1,0,1,12,0,6.47697
195,1,11,52,0,1,1,1,1,0,0,16,0,6.44572
195,2,12,50,0,1,1,1,1,0,0,16,0,6.62007
195,3,13,50,0,1,1,1,1,0,0,16,0,6.69703
195,4,14,50,0,1,1,1,1,0,0,16,0,6.82979
195,5,15,50,0,1,1,1,1,0,0,16,0,6.90776
195,6,16,51,0,1,1,1,1,0,0,16,0,6.72263
195,7,17,52,0,1,1,1,1,0,0,16,0,6.72022
196,1,7,46,1,0,1,0,1,0,0,9,0,6.05209
196,2,8,50,1,0,1,0,1,0,0,9,0,6.21461
196,3,9,49,1,0,1,0,1,0,0,9,0,6.43775
196,4,10,48,1,0,1,0,1,0,0,9,0,6.58617
196,5,11,50,1,0,1,0,1,0,0,9,0,6.68461
196,6,12,50,1,0,1,0,1,0,0,9,0,6.74524
196,7,13,40,1,0,1,0,1,0,0,9,0,6.90776
197,1,20,50,1,1,1,0,0,1,0,7,0,5.53339
197,2,21,50,1,1,1,0,0,1,0,7,0,5.82008
197,3,22,50,1,1,1,0,0,1,0,7,0,5.8999
197,4,23,50,1,1,1,0,0,1,0,7,0,5.97635
197,5,24,49,1,1,1,0,0,1,0,7,0,6.05209
197,6,25,48,1,1,1,0,0,1,0,7,0,6.12905
197,7,26,39,1,1,1,0,0,1,0,7,0,6.21261
198,1,29,47,0,1,0,0,1,0,0,12,0,6.68461
198,2,30,48,0,1,0,0,1,0,0,12,0,6.68461
198,3,31,47,0,1,0,0,1,0,0,12,0,6.77422
198,4,32,45,0,1,0,0,1,0,0,12,0,6.84588
198,5,33,45,0,1,0,0,1,0,0,12,0,7.02554
198,6,34,45,0,1,0,0,1,0,0,12,0,7.08841
198,7,35,45,0,1,0,0,1,0,0,12,0,7.1309
199,1,8,50,0,0,0,1,0,0,0,13,0,6.39693
199,2,9,50,0,0,0,1,0,0,0,13,0,6.51915
199,3,10,48,0,0,0,1,0,0,0,13,0,6.60394
199,4,11,50,0,0,0,1,0,0,0,13,0,6.73815
199,5,12,49,0,0,0,1,0,0,0,13,0,6.84268
199,6,13,48,0,0,0,1,0,0,0,13,0,6.90776
199,7,14,50,0,0,0,1,0,0,0,13,0,7.09008
200,1,3,43,0,0,0,0,1,0,0,17,0,6.17379
200,2,4,38,0,0,0,0,1,0,0,17,0,6.33683
200,3,5,36,0,0,0,0,1,0,0,17,0,6.35437
200,4,6,36,0,0,0,0,1,0,0,17,0,6.39526
200,5,7,36,0,0,0,0,1,0,1,17,0,6.55108
200,6,8,37,0,0,0,0,1,0,1,17,0,6.68461
200,7,9,38,0,0,0,0,1,0,0,17,0,6.73102
201,1,20,48,1,1,0,0,1,0,1,11,0,6.16331
201,2,21,47,1,1,0,0,1,0,1,11,0,6.24222
201,3,22,48,1,1,0,0,1,0,1,11,0,6.36647
201,4,23,47,1,1,0,0,1,0,1,11,0,6.44254
201,5,24,47,1,1,0,0,1,0,1,11,0,6.51026
201,6,25,45,1,1,0,0,1,0,1,11,0,6.62407
201,7,26,47,1,1,0,0,1,0,1,11,0,6.71538
202,1,7,50,0,0,1,1,0,1,0,12,0,5.90808
202,2,8,50,0,0,1,1,0,1,0,12,0,5.92693
202,3,9,51,0,0,1,1,0,1,0,12,0,6.10702
202,4,10,51,0,0,1,1,0,1,0,12,0,6.26149
202,5,11,48,0,0,1,1,0,1,0,12,0,6.26149
202,6,12,50,0,0,1,1,0,1,0,12,0,6.31716
202,7,13,50,0,0,1,1,0,1,0,12,0,6.42487
203,1,19,46,0,0,0,1,1,0,0,9,0,6.07993
203,2,20,52,0,0,0,1,1,0,0,9,0,6.07993
203,3,21,51,0,0,0,1,1,0,0,9,0,6.13773
203,4,22,50,0,0,0,1,1,0,0,9,0,6.18826
203,5,23,51,0,0,0,1,1,0,0,9,0,6.18826
203,6,24,51,0,0,0,1,1,0,0,9,0,5.96615
203,7,25,52,0,0,0,1,1,0,0,9,0,6.01616
204,1,32,50,1,0,1,0,1,0,1,9,0,6.47697
204,2,33,48,1,0,1,0,1,0,1,9,0,6.53669
204,3,34,45,1,0,1,0,1,0,0,9,0,6.58617
204,4,35,38,1,0,1,0,1,0,1,9,0,6.67203
204,5,36,28,1,0,1,0,1,0,1,9,0,6.80239
204,6,37,44,1,0,1,0,1,0,1,9,0,6.93731
204,7,38,46,1,0,1,0,1,0,1,9,0,7.04752
205,1,25,45,1,0,1,0,1,0,1,12,0,6.54679
205,2,26,48,1,0,1,0,1,0,1,12,0,6.68461
205,3,27,42,1,0,1,0,1,0,1,12,0,6.90776
205,4,28,36,1,0,1,0,1,0,1,12,0,6.69456
205,5,29,48,1,0,1,0,1,0,1,12,0,6.90776
205,6,30,34,1,0,1,0,1,0,1,12,0,6.93828
205,7,31,34,1,0,1,0,1,0,1,12,0,7.04839
206,1,12,48,0,0,0,1,1,0,0,13,0,6.90575
206,2,13,50,0,0,0,1,1,0,0,13,0,6.90575
206,3,14,50,0,0,0,0,1,0,0,13,0,7.34278
206,4,15,49,0,0,0,0,1,0,0,13,0,7.47591
206,5,16,49,0,0,0,1,1,0,0,13,0,7.50108
206,6,17,49,0,0,0,1,1,0,0,13,0,7.21744
206,7,18,47,0,0,0,1,1,0,0,13,0,7.87284
207,1,13,51,0,0,0,1,1,0,0,17,0,6.90575
207,2,14,35,0,0,0,1,1,0,0,17,0,6.90575
207,3,15,52,0,0,0,1,1,0,0,17,0,7.31322
207,4,16,52,0,0,0,1,1,0,0,17,0,7.70661
207,5,17,52,0,0,0,1,1,0,0,17,0,6.98286
207,6,18,52,0,0,0,1,1,0,0,17,0,7.46737
207,7,19,51,0,0,0,1,1,0,0,17,0,7.91936
208,1,15,22,1,0,0,1,0,1,0,11,1,5.39363
208,2,16,46,1,0,0,1,0,1,0,11,1,5.52146
208,3,17,50,1,0,0,1,0,1,1,11,1,5.75257
208,4,18,49,1,0,0,1,0,1,1,11,1,5.75257
208,5,19,50,1,0,0,1,0,1,1,11,1,5.81413
208,6,20,41,1,0,0,1,0,1,0,11,1,5.95324
208,7,21,42,1,0,0,1,0,1,0,11,1,6.05209
209,1,23,49,0,0,0,0,1,0,0,17,0,6.55108
209,2,24,40,0,0,0,0,1,0,0,17,0,6.67203
209,3,25,44,0,0,0,0,1,0,0,17,0,6.66568
209,4,26,43,0,0,0,0,1,0,0,17,0,6.67203
209,5,27,41,0,0,0,0,1,0,0,17,0,6.71538
209,6,28,40,0,0,0,0,1,0,0,17,0,6.80239
209,7,29,42,0,0,0,0,1,0,0,17,0,6.8977
210,1,34,39,1,1,0,0,0,0,1,8,0,6.62007
210,2,35,48,1,1,0,0,0,0,1,8,0,6.62007
210,3,36,48,1,1,0,0,0,0,1,8,0,6.71538
210,4,37,48,1,1,0,0,0,0,1,8,0,6.80239
210,5,38,47,1,1,0,0,0,0,1,8,0,6.85646
210,6,39,45,1,1,0,0,0,0,1,8,0,6.90776
210,7,40,45,1,1,0,0,0,0,1,8,0,6.95655
211,1,30,49,0,1,0,1,1,0,0,10,0,6.77422
211,2,31,48,0,1,0,1,1,0,0,10,0,6.90575
211,3,32,49,0,1,0,1,1,0,0,10,0,6.90776
211,4,33,49,0,1,0,1,1,0,0,10,0,7.3696
211,5,34,52,0,1,0,1,1,0,0,10,0,7.45298
211,6,35,49,0,1,0,1,1,0,0,10,0,7.64969
211,7,36,48,0,1,0,1,1,0,1,10,0,7.54961
212,1,7,49,0,1,0,1,1,0,0,17,0,6.90575
212,2,8,48,0,1,0,1,1,0,0,17,0,6.90575
212,3,9,49,0,1,0,1,1,0,0,17,0,7.09008
212,4,10,49,0,1,0,1,1,0,0,17,0,7.20786
212,5,11,47,0,1,0,1,1,0,0,17,0,7.31322
212,6,12,49,0,1,0,1,1,0,0,17,0,7.20117
212,7,13,49,0,1,0,1,1,0,0,17,0,7.6009
213,1,27,48,0,0,0,1,1,0,0,11,0,6.90575
213,2,28,49,1,0,0,1,1,0,0,11,0,6.90575
213,3,29,49,1,0,0,1,1,0,0,11,0,7.00307
213,4,30,51,1,0,0,1,1,0,0,11,0,7.09008
213,5,31,48,1,0,0,1,1,0,0,11,0,7.1309
213,6,32,49,1,0,0,1,1,0,0,11,0,7.08171
213,7,33,48,1,1,0,1,1,0,0,11,0,7.24423
214,1,24,49,0,0,0,1,1,0,0,12,0,6.286
214,2,25,48,1,0,0,1,1,0,0,12,0,6.35437
214,3,26,49,1,0,0,1,1,0,0,12,0,6.43775
214,4,27,49,1,0,0,1,1,0,0,12,0,6.43775
214,5,28,49,1,0,0,1,1,0,0,12,0,6.47697
214,6,29,49,1,0,0,1,1,0,0,12,0,6.55108
214,7,30,49,1,0,0,1,1,0,0,12,0,6.55108
215,1,35,48,0,0,1,1,1,0,0,16,1,6.2634
215,2,36,50,0,0,1,1,1,0,0,16,1,6.17379
215,3,37,50,0,0,1,1,1,0,0,16,1,6.10925
215,4,38,46,0,0,1,1,1,0,0,16,1,6.10925
215,5,39,52,0,0,1,1,1,0,0,16,1,6.30992
215,6,40,51,0,0,1,1,1,0,0,16,1,6.21461
215,7,41,50,0,0,1,1,1,0,0,16,1,6.39693
216,1,17,49,0,0,1,1,1,0,0,17,0,6.85646
216,2,18,49,0,0,1,1,1,0,0,17,0,6.90575
216,3,19,49,0,0,1,1,1,0,0,17,0,7.04752
216,4,20,49,0,0,1,1,1,0,0,17,0,7.1309
216,5,21,47,0,0,1,1,1,0,0,17,0,7.24423
216,6,22,48,0,0,1,1,1,0,0,17,0,6.99485
216,7,23,48,0,0,1,1,1,0,0,17,0,7.54961
217,1,4,49,0,0,0,0,1,0,0,13,0,6.05209
217,2,5,50,0,0,0,0,1,0,0,13,0,6.05209
217,3,6,50,0,0,0,0,1,0,0,13,0,6.21461
217,4,7,51,0,0,0,0,1,0,0,13,0,6.33328
217,5,8,50,0,0,0,0,1,0,0,13,0,6.43775
217,6,9,49,0,0,0,0,1,0,0,13,0,6.19236
217,7,10,49,0,0,0,0,1,0,0,13,0,6.53233
218,1,11,46,1,1,0,0,1,0,1,12,0,6.31536
218,2,12,12,1,1,0,0,1,0,1,12,0,6.33328
218,3,13,49,1,1,0,0,1,0,1,12,0,6.40192
218,4,14,49,1,1,0,0,1,0,1,12,0,6.54103
218,5,15,48,1,1,0,0,1,0,1,12,0,6.54679
218,6,16,49,1,1,0,0,1,0,1,12,0,6.65028
218,7,17,49,1,1,0,0,1,0,1,12,0,6.68835
219,1,19,48,0,0,0,1,1,0,0,12,0,6.81344
219,2,20,43,0,0,0,1,1,0,0,12,0,6.80239
219,3,21,48,0,0,0,1,1,0,1,12,0,6.95655
219,4,22,48,0,0,0,1,1,0,0,12,0,7.08841
219,5,23,48,0,0,0,1,1,0,1,12,0,7.36455
219,6,24,50,0,0,0,1,1,0,0,12,0,7.49554
219,7,25,50,1,0,0,1,1,0,1,12,0,7.21082
220,1,33,43,0,0,1,1,1,0,1,12,0,6.47851
220,2,34,41,0,0,1,1,1,0,1,12,0,6.55393
220,3,35,43,0,0,1,1,1,0,1,12,0,6.62804
220,4,36,42,0,0,1,1,1,0,1,12,0,6.74524
220,5,37,41,0,0,1,1,1,0,1,12,0,6.82979
220,6,38,45,0,0,1,0,1,0,1,12,0,7.09008
220,7,39,46,0,0,1,0,1,0,1,12,0,7.05099
221,1,28,44,0,0,0,1,1,0,0,17,0,6.90575
221,2,29,49,0,0,0,1,1,0,0,17,0,6.90575
221,3,30,48,0,0,0,1,1,0,1,17,0,7.20786
221,4,31,45,0,0,0,1,1,0,1,17,0,7.29302
221,5,32,46,0,0,0,1,1,0,1,17,0,7.37776
221,6,33,46,0,0,0,1,1,0,1,17,0,7.15462
221,7,34,46,0,0,0,1,1,0,1,17,0,7.28207
222,1,1,45,1,0,0,1,0,0,0,11,0,5.70378
222,2,2,46,1,0,0,1,0,0,0,11,0,6.2634
222,3,3,43,1,0,0,1,0,0,0,11,0,5.92693
222,4,4,36,1,0,0,1,0,0,0,11,0,5.52146
222,5,5,44,0,0,0,1,0,0,0,11,0,5.99146
222,6,6,47,1,0,0,1,0,0,0,11,0,6.16331
222,7,7,51,1,0,0,1,0,0,0,11,0,6.35437
223,1,12,50,0,1,1,0,1,0,0,14,0,6.10925
223,2,13,49,0,1,1,0,1,0,0,14,0,6.24417
223,3,14,50,0,1,1,0,1,0,0,14,0,6.28227
223,4,15,49,0,1,1,0,1,0,0,14,0,6.38519
223,5,16,50,0,1,1,0,1,0,0,14,0,6.4892
223,6,17,49,0,1,1,0,1,0,0,14,0,6.55678
223,7,18,48,0,1,1,0,1,0,0,14,0,6.77422
224,1,34,30,1,0,0,1,1,0,1,5,0,6.90575
224,2,35,26,1,0,0,1,1,0,1,5,0,6.90575
224,3,36,30,1,0,0,1,1,0,1,5,0,7.03878
224,4,37,36,1,0,0,1,1,0,1,5,0,7.12287
224,5,38,49,1,0,0,1,1,0,1,5,0,7.12287
224,6,39,44,1,0,0,1,1,0,1,5,0,7.17012
224,7,40,52,1,0,0,1,1,0,1,5,0,7.30653
225,1,10,49,0,0,0,1,0,1,0,12,0,6.02345
225,2,11,49,0,0,0,1,0,1,0,12,0,6.25383
225,3,12,49,0,0,0,1,0,1,0,12,0,6.33328
225,4,13,49,0,0,0,1,0,1,0,12,0,6.47697
225,5,14,49,0,0,0,1,0,1,0,12,0,6.49072
225,6,15,49,0,0,0,1,0,1,0,12,0,6.84268
225,7,16,49,0,0,0,1,0,1,0,12,0,6.90174
226,1,30,49,1,1,1,0,1,0,0,12,0,5.57973
226,2,31,52,1,1,1,0,1,0,0,12,0,5.66988
226,3,32,51,1,1,1,0,1,0,0,12,0,5.826
226,4,33,48,1,1,1,0,1,0,0,12,0,5.87493
226,5,34,50,1,1,1,0,1,0,0,12,0,5.8999
226,6,35,43,1,1,1,0,1,0,0,12,0,6.10925
226,7,36,50,1,1,1,0,1,0,0,12,0,6.19236
227,1,29,47,0,0,0,1,1,0,0,16,0,6.90575
227,2,30,52,0,0,0,1,1,0,0,16,0,6.90575
227,3,31,43,0,0,0,1,1,0,0,16,0,7.1107
227,4,32,48,0,0,0,1,1,0,0,16,0,7.1309
227,5,33,48,0,0,0,1,1,0,0,16,0,6.67077
227,6,34,48,0,0,0,1,1,0,0,16,0,6.90776
227,7,35,48,0,0,0,1,1,0,0,16,0,6.90776
228,1,2,50,0,0,1,1,1,0,0,16,0,6.14633
228,2,3,50,0,0,1,1,1,0,0,16,0,6.55108
228,3,4,50,0,0,0,1,1,0,0,16,0,6.80239
228,4,5,50,0,0,0,1,1,0,0,16,0,6.90776
228,5,6,50,0,0,0,1,1,0,0,16,0,7.09008
228,6,7,50,0,0,0,1,1,0,0,16,0,7.24423
228,7,8,49,0,0,0,1,1,0,0,16,0,7.31322
229,1,16,40,0,0,0,1,0,1,1,17,0,6.68461
229,2,17,40,0,0,0,1,0,1,0,17,0,6.74524
229,3,18,40,0,0,0,1,0,1,1,17,0,6.74524
229,4,19,40,0,0,0,1,0,1,0,17,0,6.85646
229,5,20,39,0,0,0,1,0,1,0,17,0,6.90776
229,6,21,42,0,0,0,1,0,1,0,17,0,6.90776
229,7,22,42,0,1,0,1,0,1,1,17,0,6.90776
230,1,2,50,1,0,0,0,1,0,1,12,0,5.9135
230,2,3,50,1,0,0,0,1,0,1,12,0,6.24028
230,3,4,50,1,0,0,0,1,0,1,12,0,6.36303
230,4,5,50,1,0,0,0,1,0,1,12,0,6.55108
230,5,6,50,1,0,0,0,1,0,1,12,0,6.71538
230,6,7,50,1,0,0,0,1,0,1,12,0,6.80239
230,7,8,50,1,0,0,0,1,0,1,12,0,6.90776
231,1,23,49,0,1,0,1,1,0,0,16,0,6.90575
231,2,24,48,0,1,0,1,1,0,0,16,0,6.90575
231,3,25,49,0,1,0,1,1,0,0,16,0,7.64969
231,4,26,48,0,1,0,1,1,0,0,16,0,7.88231
231,5,27,49,0,1,0,1,1,0,0,16,0,7.82405
231,6,28,48,0,1,0,1,1,0,0,16,0,7.97247
231,7,29,48,0,1,0,1,1,0,0,16,0,8.04719
232,1,27,34,0,0,0,0,1,0,0,17,0,6.04025
232,2,28,49,0,0,0,0,1,0,0,17,0,6.90575
232,3,29,49,0,0,0,0,1,0,0,17,0,6.95655
232,4,30,47,0,0,0,0,1,0,0,17,0,7.01571
232,5,31,46,0,0,0,0,1,0,1,17,0,7.09008
232,6,32,48,0,0,0,0,1,0,0,17,0,7.1309
232,7,33,48,0,0,0,0,1,0,0,17,0,7.04141
233,1,30,46,1,0,0,1,1,0,1,10,0,6.63332
233,2,31,49,1,0,0,1,1,0,1,10,0,6.71538
233,3,32,47,1,1,0,1,1,0,1,10,0,6.82979
233,4,33,50,1,1,0,1,1,0,1,10,0,6.90776
233,5,34,50,1,1,0,1,1,0,0,10,0,7.00307
233,6,35,45,1,1,0,1,1,0,1,10,0,7.08255
233,7,36,39,1,1,0,1,1,0,1,10,0,7.1309
234,1,21,39,1,1,0,0,1,0,1,12,0,6.23245
234,2,22,47,1,1,0,0,1,0,1,12,0,6.30262
234,3,23,48,1,1,0,0,1,0,1,12,0,6.34564
234,4,24,48,1,1,0,0,1,0,1,12,0,6.47235
234,5,25,50,1,1,0,0,1,0,1,12,0,6.48768
234,6,26,48,1,1,0,0,1,0,1,12,0,6.71538
234,7,27,47,1,1,0,0,1,0,1,12,0,6.74524
235,1,18,49,1,1,1,0,1,0,0,7,0,5.92693
235,2,19,48,1,1,1,0,1,0,0,7,0,5.95324
235,3,20,46,1,1,1,0,1,0,0,7,0,6.10925
235,4,21,48,1,1,1,0,1,0,0,7,0,6.14204
235,5,22,46,1,1,1,0,1,0,0,7,0,6.17379
235,6,23,40,1,1,1,0,1,0,0,7,0,6.17379
235,7,24,49,1,1,1,0,1,0,0,7,0,6.17379
236,1,7,48,0,1,0,0,1,0,0,17,0,6.90575
236,2,8,49,0,1,0,0,1,0,0,17,0,6.90575
236,3,9,49,0,1,0,0,1,0,0,17,0,7.18917
236,4,10,49,0,1,0,0,1,0,0,17,0,7.19293
236,5,11,48,0,1,0,1,1,0,0,17,0,7.37776
236,6,12,48,0,1,0,1,1,0,0,17,0,7.37776
236,7,13,48,0,1,0,1,1,0,0,17,0,7.48717
237,1,6,36,0,0,0,0,1,0,0,16,0,6.16331
237,2,7,36,0,0,0,0,1,0,0,16,0,6.15273
237,3,8,43,0,0,0,0,1,0,0,16,0,6.3699
237,4,9,36,0,0,0,0,1,0,0,16,0,6.38012
237,5,10,40,0,0,0,0,1,0,0,16,0,6.31716
237,6,11,40,0,0,0,0,1,0,0,16,0,6.57925
237,7,12,36,0,0,0,0,1,0,0,16,0,6.59304
238,1,32,52,0,0,0,0,0,0,1,12,0,6.74524
238,2,33,50,1,0,0,0,0,0,0,12,0,6.85118
238,3,34,52,1,0,0,0,1,0,0,12,0,6.90776
238,4,35,50,0,0,0,0,1,0,0,12,0,6.96602
238,5,36,50,0,0,0,0,1,0,0,12,0,7.03439
238,6,37,48,0,0,0,0,1,0,0,12,0,6.92067
238,7,38,48,0,0,0,0,1,0,0,12,0,7.03527
239,1,27,47,0,0,0,1,1,0,0,16,0,6.90575
239,2,28,47,0,0,0,1,1,0,0,16,0,6.90575
239,3,29,47,0,0,0,1,1,0,0,16,0,7.82405
239,4,30,47,0,0,0,1,1,0,0,16,0,7.90101
239,5,31,47,0,0,0,1,1,0,0,16,0,7.67322
239,6,32,47,0,0,0,0,1,0,0,16,0,8.00637
239,7,33,49,0,0,0,0,1,0,0,16,0,8.05516
240,1,34,49,1,1,0,1,1,0,1,12,0,6.90575
240,2,35,49,1,1,0,1,1,0,1,12,0,6.90575
240,3,36,49,1,1,0,1,1,0,1,12,0,7.12367
240,4,37,49,1,1,0,1,1,0,1,12,0,7.23921
240,5,38,49,1,0,0,1,1,0,1,12,0,7.42357
240,6,39,49,1,0,0,1,1,0,1,12,0,7.46737
240,7,40,48,1,0,0,1,1,0,1,12,0,7.55747
241,1,15,50,1,0,0,1,1,0,0,10,0,6.53814
241,2,16,49,1,0,0,1,0,0,0,10,0,6.62936
241,3,17,45,1,0,0,1,0,0,0,10,0,6.72263
241,4,18,43,1,1,0,1,1,0,0,10,0,6.86485
241,5,19,49,1,0,0,1,1,0,0,10,0,6.87626
241,6,20,44,1,0,0,1,1,0,1,10,0,6.75809
241,7,21,38,1,0,0,1,1,0,1,10,0,6.76964
242,1,7,47,1,0,0,1,0,1,1,10,0,5.75257
242,2,8,45,1,0,0,1,0,1,1,10,0,5.75257
242,3,9,46,1,0,0,1,0,1,1,10,0,5.88053
242,4,10,41,1,0,0,1,0,1,1,10,0,5.94542
242,5,11,48,1,0,0,1,0,1,1,10,0,6.03548
242,6,12,45,1,0,0,1,0,1,1,10,0,6.02587
242,7,13,39,1,0,0,1,0,1,1,10,0,6.16542
243,1,9,46,1,1,0,1,1,0,1,12,0,6.90575
243,2,10,43,1,1,0,1,1,0,1,12,0,6.90575
243,3,11,40,1,1,0,1,1,0,1,12,0,7.1452
243,4,12,43,1,0,0,1,1,0,1,12,0,7.22548
243,5,13,50,1,0,0,1,1,0,1,12,0,7.33302
243,6,14,49,1,1,0,1,1,0,1,12,0,7.40853
243,7,15,48,1,1,0,1,1,0,1,12,0,7.34601
244,1,22,42,1,1,1,0,1,0,0,10,0,6.37161
244,2,23,48,1,1,1,0,1,0,0,10,0,6.46925
244,3,24,48,1,1,1,0,1,0,0,10,0,6.56948
244,4,25,43,1,1,1,0,1,0,0,10,0,6.51175
244,5,26,52,1,1,1,0,1,0,0,10,0,6.56526
244,6,27,52,1,1,1,0,1,0,0,10,0,6.64639
244,7,28,52,1,1,1,0,1,0,0,10,0,6.7334
245,1,36,48,1,0,0,1,1,0,0,7,0,6.39693
245,2,37,44,1,0,0,1,1,0,0,7,0,6.47697
245,3,38,45,1,0,0,1,1,0,0,7,0,6.55108
245,4,39,50,1,0,0,1,1,0,0,7,0,6.62007
245,5,40,50,1,0,0,1,1,0,0,7,0,6.66568
245,6,41,50,1,0,0,1,1,0,0,7,0,6.68461
245,7,42,40,1,0,0,1,1,0,0,7,0,6.7093
246,1,37,50,1,0,1,0,1,0,1,10,0,6.47697
246,2,38,26,1,0,1,0,1,0,0,10,0,6.35437
246,3,39,24,1,0,1,0,1,0,1,10,0,6.35437
246,4,40,39,1,0,1,0,1,0,1,10,0,6.50728
246,5,41,51,1,0,1,0,1,0,1,10,0,6.59715
246,6,42,44,1,0,1,0,1,0,1,10,0,6.66313
246,7,43,46,1,0,1,0,1,0,1,10,0,6.62007
247,1,9,50,1,0,0,1,0,1,0,7,1,5.43808
247,2,10,44,1,0,0,1,0,1,0,7,1,5.56068
247,3,11,50,1,0,0,1,0,1,0,7,1,5.57973
247,4,12,50,1,0,0,1,0,1,0,7,1,5.73657
247,5,13,50,1,0,0,1,0,1,0,7,1,5.76832
247,6,14,50,1,0,0,1,0,1,0,7,1,5.81413
247,7,15,49,1,0,0,1,0,1,0,7,1,6.04025
248,1,10,49,1,0,0,1,0,1,0,11,0,5.7462
248,2,11,50,1,0,0,1,0,1,0,11,0,5.73657
248,3,12,42,1,0,0,1,0,1,0,11,0,5.4161
248,4,13,51,1,0,0,1,0,1,0,11,0,5.46383
248,5,14,52,0,1,0,1,0,1,0,11,0,6.21461
248,6,15,50,1,0,0,1,0,1,0,11,0,5.85793
248,7,16,47,1,0,0,1,0,1,0,11,0,6.21461
249,1,30,49,0,1,0,1,1,0,0,16,0,6.62007
249,2,31,48,0,1,0,1,0,0,0,16,0,6.55108
249,3,32,48,0,1,0,1,0,0,0,16,0,6.74524
249,4,33,47,0,1,0,1,0,0,0,16,0,6.80239
249,5,34,48,0,1,0,1,0,0,0,16,0,6.95655
249,6,35,47,0,1,0,1,0,0,0,16,0,7.02554
249,7,36,48,0,1,0,1,0,0,0,16,0,7.00307
250,1,18,48,1,1,1,0,1,0,1,10,0,6.05678
250,2,19,47,1,1,1,0,1,0,1,10,0,6.10925
250,3,20,48,1,1,1,0,1,0,1,10,0,6.18415
250,4,21,48,1,1,1,0,1,0,1,10,0,6.28413
250,5,22,48,1,1,1,0,1,0,1,10,0,6.39693
250,6,23,48,1,1,1,0,1,0,1,10,0,6.51471
250,7,24,48,1,1,1,0,1,0,1,10,0,6.57508
251,1,6,50,0,0,1,0,1,0,0,16,0,5.8861
251,2,7,49,0,0,1,1,1,0,0,16,0,6.21461
251,3,8,49,0,0,1,0,1,0,0,16,0,6.44572
251,4,9,50,0,0,1,0,1,0,0,16,0,6.39693
251,5,10,49,0,0,1,0,0,0,0,16,0,6.65673
251,6,11,50,0,0,1,0,0,0,0,16,0,6.62007
251,7,12,49,0,0,1,0,0,0,0,16,0,6.62007
252,1,25,49,0,0,0,1,1,0,0,17,1,6.90575
252,2,26,47,0,0,0,1,1,0,0,17,1,6.90575
252,3,27,49,0,0,0,1,1,0,0,17,1,7.54961
252,4,28,48,0,0,0,1,1,0,0,17,1,7.6009
252,5,29,49,0,0,0,1,1,0,0,17,1,7.67322
252,6,30,48,0,0,0,1,1,0,0,17,1,7.6009
252,7,31,47,0,0,0,1,1,0,0,17,1,7.69621
253,1,7,49,0,1,1,0,1,0,1,12,1,6.23832
253,2,8,32,0,1,1,0,1,0,1,12,1,6.49224
253,3,9,49,1,1,1,0,1,0,1,12,1,6.52209
253,4,10,49,1,1,1,0,1,0,1,12,1,6.58617
253,5,11,34,1,1,1,0,1,0,1,12,1,6.80239
253,6,12,49,1,0,1,0,1,0,1,12,1,6.85646
253,7,13,49,0,1,1,0,1,0,1,12,1,6.95655
254,1,33,48,1,1,0,0,1,0,0,12,0,6.22654
254,2,34,48,1,1,0,0,1,0,0,12,0,6.30992
254,3,35,47,1,1,0,0,1,0,0,12,0,6.39693
254,4,36,48,1,1,0,0,1,0,0,12,0,6.52942
254,5,37,48,1,1,0,0,1,0,0,12,0,6.61204
254,6,38,48,1,1,0,0,1,0,0,12,0,6.70441
254,7,39,24,1,1,0,0,1,0,0,12,0,6.72623
255,1,3,48,1,1,0,0,0,1,0,12,0,6.05209
255,2,4,11,1,1,0,0,0,1,1,12,0,6.01616
255,3,5,37,1,1,0,0,0,1,1,12,0,6.27852
255,4,6,50,1,1,0,0,0,1,1,12,0,6.36819
255,5,7,40,1,1,0,0,0,1,1,12,0,6.45834
255,6,8,47,1,1,0,0,0,1,1,12,0,6.56244
255,7,9,50,1,1,0,0,0,1,1,12,0,6.63068
256,1,5,16,0,0,1,1,1,0,0,16,0,6.23048
256,2,6,39,0,0,1,1,1,0,1,16,0,6.35437
256,3,7,50,0,0,1,1,1,0,1,16,0,6.49979
256,4,8,50,0,0,1,1,1,0,1,16,0,6.68461
256,5,9,50,0,0,1,1,1,0,1,16,0,6.98008
256,6,10,49,0,0,1,1,1,0,1,16,0,7.00307
256,7,11,48,0,0,1,1,1,0,1,16,0,7.09008
257,1,32,47,1,1,0,0,1,0,1,12,0,6.64379
257,2,33,47,1,1,0,0,1,0,1,12,0,6.74406
