brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
10097,Harpoon Brewery,1213316648,3.0,3.0,3.5,LumpyGuitar,American IPA,3.0,3.5,Harpoon IPA,5.9,311
1307,Climax Brewing Company,1225733395,4.0,3.5,3.5,Sigmund,Extra Special / Strong Bitter (ESB),3.5,4.0,Extra Special Bitter Ale,5.5,4359
42,Brewery Ommegang,1271566787,4.0,4.0,4.0,Cubsfan1087,Dubbel,4.0,4.0,Ommegang (Abbey Ale),8.5,142
710,Jacob Leinenkugel Brewing Company,1203719374,4.0,4.5,4.0,dmbgirl,Witbier,4.0,4.0,Leinenkugel's Sunset Wheat,4.9,29015
35,Boston Beer Company (Samuel Adams),1325134624,3.5,4.0,3.5,jsh420,Munich Helles Lager,3.0,3.5,Samuel Adams Alpine Spring,5.8,76571
73,Great Lakes Brewing Company,1227585296,4.5,3.5,4.0,ahking,Dortmunder / Export Lager,4.0,3.5,Great Lakes Dortmunder Gold,5.8,228
105,Miller Brewing Co.,1216702201,4.5,4.0,4.0,iflygreen,American Adjunct Lager,4.0,4.5,Icehouse,5.5,1299
35,Boston Beer Company (Samuel Adams),1324672193,3.0,3.0,4.0,ummswimmin,Bock,3.5,3.0,Samuel Adams Winter Lager,5.5,101
569,Anadolu Efes Brewery,1288288872,2.0,1.5,2.0,kojevergas,German Pilsener,2.5,2.0,Efes Pilsener,5.0,1506
22,Unibroue,1207704146,4.0,3.5,4.0,hckyfn9999,Tripel,4.0,4.0,La Fin Du Monde,9.0,34
1141,Brasserie Dieu Du Ciel,1122945054,4.0,4.0,4.5,Goldorak,American Stout,5.0,4.0,Aphrodisiaque,6.5,10330
147,Stone Brewing Co.,1229364790,4.0,4.5,4.5,cleeze,American Strong Ale,4.5,4.5,Oaked Arrogant Bastard Ale,7.2,8951
392,Weyerbacher Brewing Co.,1319294379,4.0,4.0,4.5,dbossman,Russian Imperial Stout,4.5,4.0,Heresy,8.0,18198
3599,Baird Brewing Company / Fishmarket Taproom,1146588990,4.0,4.5,4.0,davidchollar,Extra Special / Strong Bitter (ESB),4.0,4.0,Real Deal ESB,5.1,30164
5316,Full Sail Brewery & Tasting Room & Pub,1050190939,4.0,4.0,4.0,Morris729,English Pale Ale,4.0,4.0,Full Sail Rip Curl,5.0,2893
33,Berkshire Brewing Company Inc.,1147400703,5.0,4.0,3.5,FLAbeergutinMASS,Hefeweizen,4.0,4.5,Berkshire Hefeweizen,4.5,30023
417,August Schell Brewing Company,1234550499,3.0,2.0,4.0,grandq,American Pale Ale (APA),3.5,3.0,Schell's Pale Ale,5.75,7398
164,Harvey & Son Ltd.,1135625765,3.5,3.5,3.0,DrJay,Winter Warmer,3.0,3.5,Harveys Christmas Ale,8.1,2307
113,Samuel Smith Old Brewery (Tadcaster),1172867606,4.0,4.0,4.0,rkuhnel,English Brown Ale,4.0,4.0,Samuel Smith's Nut Brown Ale,5.0,576
13014,Surly Brewing Company,1304649547,4.5,4.5,4.5,ne0m00re,Russian Imperial Stout,4.0,4.5,Darkness,10.3,33127
1903,Spilker Ales,1081309031,2.5,4.0,2.5,BeerBob,English India Pale Ale (IPA),2.0,2.5,Hopluia,,6391
2372,Terrapin Beer Company,1242437566,3.0,4.0,3.0,GatorBeerNerd,Belgian IPA,3.0,3.5,Terrapin Monk's Revenge,9.6,47152
863,Russian River Brewing Company,1234163813,4.5,5.0,4.5,Mauerhan,American Wild Ale,4.5,4.5,Supplication,7.0,22227
63,Deschutes Brewery,1302922171,4.0,4.0,4.0,BertoEwry,American Double / Imperial IPA,2.5,3.0,Hop Henge Experimental IPA,9.0,47434
2399,Limburg Brewing Company,1042139298,4.0,4.5,4.0,packetknife,Witbier,4.0,4.5,Limburg Wit,5.2,6535
262,Shmaltz Brewing Company,1206630507,3.5,3.0,3.0,Brianmerrilyn,American Amber / Red Lager,3.0,3.5,Coney Island Lager,5.5,37142
30,Avery Brewing Company,1303168070,3.5,3.0,4.0,BigMike,American Double / Imperial IPA,3.5,3.5,Maharaja,10.3,22352
147,Stone Brewing Co.,1296014251,4.0,4.0,5.0,jsanford,American Strong Ale,4.0,3.5,Lukcy 13asartd Ale,8.5,62645
323,Harviestoun Brewery Ltd.,1300413907,3.5,4.0,4.0,bsp77,Old Ale,4.0,4.0,Ola Dubh Special Reserve 30,8.0,41154
22,Unibroue,1243737500,3.5,4.0,4.0,biboergosum,Witbier,3.5,3.5,Blanche De Chambly,5.0,31
4614,Orlando Brewing Partners,1223052694,4.0,4.0,3.5,clayrock81,English Pale Ale,4.0,4.0,Olde Pelican,6.82,34802
35,Boston Beer Company (Samuel Adams),1078468468,4.0,4.0,4.0,theo871,Witbier,3.5,3.5,Samuel Adams White Ale,5.2,8297
1471,Dark Horse Brewing Company,1252284673,4.0,4.5,3.5,homebrew311,Oatmeal Stout,3.5,3.5,Dark Horse One Oatmeal Stout Ale,8.0,5490
63,Deschutes Brewery,1266319998,3.5,4.0,4.0,TMoney2591,American Porter,3.5,4.0,Black Butte Porter,5.2,198
256,Lost Coast Brewery and Cafe,1089261174,4.0,3.5,4.0,TheLongBeachBum,English Brown Ale,3.5,4.0,Downtown Brown,5.0,717
2681,Oskar Blues Grill & Brew,1326070398,4.5,4.0,4.0,siradmiralnelson,Russian Imperial Stout,4.5,4.5,Ten FIDY,10.5,34483
392,Weyerbacher Brewing Co.,1192235342,3.0,4.5,4.0,KenOnBass,Tripel,2.5,3.0,Merry Monks' Ale,9.3,6073
870,Moylan's Brewery,1247622673,5.0,5.0,4.5,Ralphus,American Double / Imperial IPA,4.0,4.5,Hopsickle Imperial India Pale Ale,9.2,25259
694,Tröegs Brewing Company,1316747456,4.5,4.5,5.0,richkrull,American IPA,4.0,4.5,Tröegs Perpetual IPA,7.5,71969
1551,Gordon Biersch Brewery Restaurant,1155699072,2.0,1.5,1.5,DogFood11,Light Lager,2.0,1.5,Gordon Biersch Light,,20945
147,Stone Brewing Co.,1250554049,4.0,4.0,3.5,Tromba,American IPA,4.5,5.0,Stone IPA (India Pale Ale),6.9,88
429,Alaskan Brewing Co.,1181614019,3.0,3.0,4.0,HotterThanHell,Altbier,3.0,3.5,Alaskan Amber,5.3,1309
18823,Freetail Brewing Company,1305344391,4.0,3.5,4.0,StoneBrewFanatic,American Wild Ale,3.5,4.0,Fortuna Roja,6.9,65990
11611,Bridge Road Brewers,1324199810,3.5,4.0,3.5,joecast,English Porter,4.0,3.5,Robust Porter,5.2,27424
3818,Southern Tier Brewing Company,1282246600,1.5,3.5,2.5,golden1,American Double / Imperial Stout,2.5,1.0,Creme Brulee (Imperial Milk Stout),9.6,43687
491,Coopers Brewery Limited,1189860046,4.0,2.0,4.0,Kulrak,Euro Pale Lager,3.5,3.5,Premium Lager,5.0,29393
140,Sierra Nevada Brewing Co.,1148183521,4.0,4.5,4.5,DrJay,American Barleywine,4.5,4.5,Sierra Nevada Bigfoot Barleywine Style Ale,9.6,2671
1549,Goose Island Beer Co.,1262725811,4.5,4.0,4.0,mikereaser,Saison / Farmhouse Ale,3.5,4.5,Sofie,6.5,48824
119,Otter Creek Brewing / Wolaver's,1292553321,3.5,3.5,3.5,mltobin,Altbier,3.0,3.0,Otter Creek Copper Ale,5.4,434
10174,Cobra Beer Partnership Limited,1199667019,2.5,3.0,3.0,Frozensoul327,American Adjunct Lager,2.5,2.5,Krait Beer,5.0,19903
2097,Kuhnhenn Brewing Company,1265306522,4.0,4.0,4.0,womencantsail,English Barleywine,4.5,4.0,Kuhnhenn Bourbon Barrel Barley Wine,14.5,8388
1199,Founders Brewing Company,1193880922,4.5,5.0,3.5,beermanbrian,American Double / Imperial Stout,4.5,5.0,Founders Breakfast Stout,8.3,11757
431,Hudepohl-Schoenling Brewing Co.,1289838951,4.0,3.0,3.0,johncampbell,American Amber / Red Lager,4.0,4.0,Amber Lager,,62327
141,Smuttynose Brewing Company,1266214913,4.0,4.0,4.0,JohnL9013,American IPA,4.0,4.5,"Smuttynose IPA ""Finest Kind""",6.9,16403
125,Pennsylvania Brewing Company,1221534547,4.5,3.5,3.0,webmanspidey,Märzen / Oktoberfest,3.0,3.5,Penn Oktoberfest,5.6,1590
45,Brooklyn Brewery,1182019444,4.0,4.0,4.0,tpd975,English India Pale Ale (IPA),3.5,3.5,Brooklyn East India Pale Ale,6.8,147
2372,Terrapin Beer Company,1238711413,4.5,4.0,3.5,Deuane,Wheatwine,4.5,4.0,Terrapin Gamma Ray,11.0,45275
10099,Dogfish Head Brewery,1290315182,3.5,3.5,3.5,beagle75,Chile Beer,4.0,4.0,Theobroma,9.0,41702
21651,Eagle Rock Brewery,1309182160,3.5,3.0,4.0,womencantsail,Flanders Red Ale,4.0,3.5,Yearling,,69548
263,Brauerei Heller-Trum / Schlenkerla,1206499432,4.5,4.5,4.5,KarlHungus,Rauchbier,4.5,4.5,Aecht Schlenkerla Rauchbier Urbock,6.6,1324
287,"Bell's Brewery, Inc.",1286322550,4.0,3.5,3.5,jslot38,American Strong Ale,4.0,3.5,Bell's 25th Anniversary Ale,8.5,60506
35,Boston Beer Company (Samuel Adams),1243999244,4.0,4.0,4.5,yelterdow,American Pale Wheat Ale,3.5,4.0,Samuel Adams Hefeweizen,5.4,15216
23206,Roscoe's Hop House,1316993526,3.5,3.0,3.5,bluHatter,American Amber / Red Ale,3.5,3.5,Amber Ale,5.5,66355
188,The Caledonian Brewing Company,1116606661,4.0,3.5,4.5,cypressbob,Scottish Ale,4.5,4.0,Flying Scotsman Ruby Ale,4.6,1182
363,Big Time Brewery & Alehouse,1205031460,4.0,4.5,4.5,RedDiamond,Irish Dry Stout,4.0,4.0,Buck Mulligan's Dublin Stout,,4248
222,Brouwerij Duvel Moortgat NV,1172225504,5.0,4.0,5.0,guitarmage,Belgian Strong Pale Ale,4.0,4.5,Duvel,8.5,695
811,Highland Brewing,1237944374,4.0,3.5,4.0,tempest,American Amber / Red Ale,3.5,4.0,Highland Gaelic Ale,5.8,2526
1549,Goose Island Beer Co.,1295064943,4.0,4.5,4.0,MrDanno96,American Double / Imperial Stout,4.5,4.5,Bourbon County Brand Coffee Stout,13.0,57747
416,Brick Brewing Co. / Red Baron Lounge,1258168908,2.0,1.5,2.0,mrmanning,American Adjunct Lager,1.5,1.5,PC Cerveza,4.6,51403
141,Smuttynose Brewing Company,1194314163,3.5,4.0,4.0,neo06051,American IPA,4.0,4.0,"Smuttynose IPA ""Finest Kind""",6.9,16403
892,Cold Spring Brewing Co.,1128995127,2.5,2.0,2.0,panfryd,American Adjunct Lager,2.0,2.0,Josef Hoffbauer Ice,5.8,11572
3449,Steamworks Brewing Company,1113951881,3.0,3.0,3.5,canucklehead,American IPA,2.5,2.5,Empress India Pale Ale,,23190
35,Boston Beer Company (Samuel Adams),1138511832,4.5,5.0,5.0,acoatley,American Strong Ale,5.0,4.5,Samuel Adams Triple Bock,17.5,111
16842,Marshall Wharf Brewing Company / Three Tides Restaurant,1305575863,3.5,3.5,3.5,Rifugium,American Pale Ale (APA),3.5,3.5,Marion Pale Ale,5.1,69136
2253,Blackfoot River Brewing Company,1176665451,4.0,3.5,3.0,Cranus,Extra Special / Strong Bitter (ESB),3.5,4.0,Blue Collar ESB,6.4,13115
200,Mendocino Brewing Company,1214876419,3.5,3.5,3.5,williamherbert,Bock,4.0,3.5,Special Edition - Bock Beer,7.0,41471
262,Shmaltz Brewing Company,1229888976,4.0,4.0,4.0,aubuc1,American Double / Imperial IPA,4.0,4.5,He'Brew Bittersweet Lenny's R.I.P.A.,10.0,30970
13371,Voodoo Brewing Company,1300770166,4.5,4.5,5.0,WVbeergeek,American Double / Imperial Stout,4.5,4.5,Black Magick,15.0,31547
306,Coors Brewing Company,1198422575,4.0,4.0,3.5,stanleykoolbrick,Witbier,3.0,4.0,Blue Moon Belgian White,5.4,1212
29,Anheuser-Busch,1054374669,4.5,3.0,3.5,Deliteru,Bock,3.5,4.0,Michelob Amber Bock,5.2,1252
612,Flossmoor Station Restaurant & Brewery,1251995777,4.5,4.5,4.0,Metalmonk,American IPA,3.5,4.5,Rye'm & Reason,7.5,50691
35,Boston Beer Company (Samuel Adams),1299300266,2.5,3.0,3.5,SamN,American IPA,3.5,2.0,Samuel Adams Latitude 48 IPA,6.0,57252
345,Victory Brewing Company,1202019223,4.0,4.0,4.0,ColForbinBC,Irish Dry Stout,4.0,4.0,Donnybrook Stout,3.7,35644
863,Russian River Brewing Company,1267041453,4.5,4.0,4.5,Fweezle,American Double / Imperial IPA,4.0,4.5,Pliny The Younger,11.0,21690
16866,The Bruery,1282574704,4.5,4.0,4.5,CampusCrew,Rye Beer,4.5,4.0,Rugbrød,8.0,53132
5062,Meantime Brewing Company Limited,1200547842,4.5,4.5,3.5,saintwarrick,English India Pale Ale (IPA),5.0,4.5,India Pale Ale,7.5,25231
147,Stone Brewing Co.,1292126350,4.0,4.5,4.0,mjaskula,American Pale Ale (APA),3.0,3.0,San Diego County Session Ale,4.2,60842
1471,Dark Horse Brewing Company,1306287175,4.5,4.5,5.0,readbaron,Russian Imperial Stout,5.0,4.5,Plead The 5th Imperial Stout,12.0,45073
287,"Bell's Brewery, Inc.",1273446686,5.0,4.5,4.0,arizcards,Russian Imperial Stout,5.0,4.5,Bell's Expedition Stout,10.5,1444
147,Stone Brewing Co.,1304813072,4.0,3.5,4.5,Holland,Belgian IPA,4.0,3.5,Stone Cali-Belgique,6.9,43905
10099,Dogfish Head Brewery,1248856576,2.5,3.5,3.0,turboedtwo,American Strong Ale,4.0,3.5,Immort Ale,11.0,199
1199,Founders Brewing Company,1298755565,4.0,4.5,4.0,mikesgroove,American Double / Imperial IPA,4.5,4.0,Founders Double Trouble,9.4,34146
12897,Murray's Craft Brewing Co.,1302478156,4.0,4.0,3.5,laituegonflable,English Pale Ale,3.5,3.5,Murray's Retro Rocket,2.8,67906
822,East African Breweries Ltd (Kenya Breweries),1188852905,3.0,3.0,3.5,BlackHaddock,Euro Pale Lager,3.0,3.0,White Cap Lager,4.2,38486
207,Brasserie de Rochefort,1131835092,4.5,5.0,3.5,TikkiGodxxx,Quadrupel (Quad),4.5,4.5,Trappistes Rochefort 10,11.3,645
105,Miller Brewing Co.,1139799873,2.5,2.0,2.0,VoodooBrew,Light Lager,2.5,2.5,Miller Lite,4.17,332
42,Brewery Ommegang,1064585884,4.0,3.0,4.0,ImperialScott,Quadrupel (Quad),4.0,4.0,Three Philosophers Belgian Style Blend (Quadrupel),9.8,3457
590,New Glarus Brewing Company,1105683711,4.5,4.5,4.0,inebrius,Russian Imperial Stout,4.5,4.5,Unplugged Imperial Stout,,14403
150,"Lion Brewery, Inc.",1306297480,3.5,3.5,3.0,sixerofelixir,American Amber / Red Lager,3.5,4.0,Stegmaier Amber Lager,5.3,47413
35,Boston Beer Company (Samuel Adams),1285724094,4.0,2.0,2.5,BeerImmediately,Märzen / Oktoberfest,4.0,4.0,Samuel Adams Octoberfest,5.3,102
287,"Bell's Brewery, Inc.",1256949270,3.5,4.5,3.0,stoutfiend27,American Double / Imperial Stout,3.0,4.0,Bell's Java Stout,7.5,2010
273,SweetWater Brewing Company,1124427548,2.5,3.0,4.0,mentor,American Pale Ale (APA),3.0,2.5,Sweetwater 420 Extra Pale Ale,5.4,751
158,Great Divide Brewing Company,1254203730,4.5,4.5,4.0,nickfl,American Double / Imperial Stout,5.0,5.0,Chocolate Oak Aged Yeti,9.5,50176
484,Gray's Brewing Company,1121565274,3.5,3.0,3.5,lampkins,Herbed / Spiced Beer,3.5,3.5,Gray's Honey Ale,4.8,7973
2874,Brasserie St. Feuillien,1273287725,4.0,4.0,3.5,argock,Dubbel,4.5,3.5,St. Feuillien Brune,7.5,6819
192,New Belgium Brewing,1112166666,4.5,3.5,4.5,Shades,Belgian Dark Ale,3.5,4.0,1554 Enlightened Black Ale,5.6,1914
16315,BrewDog,1300338321,4.5,3.0,3.5,pmlondrigan,American Double / Imperial IPA,4.0,3.5,Sink The Bismarck!,41.0,57015
42,Brewery Ommegang,1298421759,4.5,4.0,4.5,JohnnyChicago,Saison / Farmhouse Ale,4.0,4.5,Hennepin (Farmhouse Saison),7.7,141
207,Brasserie de Rochefort,1230953059,5.0,4.5,4.5,Pauly2X,Dubbel,4.5,5.0,Trappistes Rochefort 8,9.2,1696
152,Young & Co Brewery PLC,1131335309,4.0,4.0,4.5,morbiddrumer,English Barleywine,4.0,4.0,Young's Old Nick Barley Wine Ale,7.2,1441
22,Unibroue,1284260374,4.0,2.5,4.0,ILikeGoodCider,Fruit / Vegetable Beer,4.0,4.0,Quelque Chose,8.0,1090
368,Capital Brewery,1258326854,4.0,3.0,4.0,BeerFMAndy,Munich Dunkel Lager,4.0,3.5,Capital Dark,5.4,51558
22271,Cathedral Square Brewery,1269559652,2.5,1.5,3.0,brownbeer,American Amber / Red Ale,3.5,2.5,Iglesia Agave Ale,,57090
1395,Old Schoolhouse Brewery,1291595102,2.5,3.5,3.5,RJLarse,American Porter,3.0,3.0,Rendezvous Porter,6.0,53318
1177,Minneapolis Town Hall Brewery,1325982204,4.5,4.5,4.0,DNorm,American IPA,4.0,4.5,Masala Mama India Pale Ale,5.9,6368
345,Victory Brewing Company,1206245059,4.5,4.5,4.5,UnskinnyHop,American Double / Imperial IPA,4.5,5.0,Hop Wallop,8.5,14916
753,Brasserie Caracole,1214310899,3.5,4.0,4.5,Bierschenker,Belgian Strong Dark Ale,4.0,3.5,Nostradamus,9.0,2319
1805,Rock Art Brewery,1232595204,4.5,4.5,4.0,micahgoldfus,Saison / Farmhouse Ale,4.0,4.5,Sunny And 75,5.1,33984
35,Boston Beer Company (Samuel Adams),1266379963,4.5,4.5,3.5,dananabanana,Dunkelweizen,4.5,3.5,Samuel Adams Dunkelweizen,5.1,38366
654,Brouwerij Mort Subite,1131585041,3.0,4.0,4.0,crwills,Lambic - Fruit,3.0,3.0,Mort Subite Framboise,4.5,5110
423,Boulevard Brewing Co.,1271463059,4.0,3.5,4.0,brownbeer,Maibock / Helles Bock,3.5,3.5,Boss Tom's Golden Bock,6.1,56707
11036,Foothills Brewing Company,1190842212,3.5,3.0,4.0,ChainGangGuy,Märzen / Oktoberfest,3.5,3.5,Foothills Oktoberfest,6.5,25859
741,"Lakefront Brewery, Inc.",1243483020,4.5,4.0,4.5,MVotter,Munich Dunkel Lager,4.5,4.5,Eastside Dark,5.52,2220
394,Stoudts Brewing Co.,1248064897,4.0,3.0,3.5,Thur123,Munich Helles Lager,4.0,4.5,Stoudt's Gold Lager,5.0,2106
356,Kross Brewing Company,1074073777,2.5,3.0,2.5,UnionMade,Tripel,2.0,3.0,Kross Brueghel Blonde,,1735
72,Weisses Bräuhaus G. Schneider & Sohn GmbH,1212980448,4.0,4.5,4.5,CWiggins,Eisbock,4.5,5.0,Schneider Aventinus Weizen-Eisbock,12.0,1934
16289,Laurelwood Public House & Brewery,1305255073,4.0,4.0,4.5,iadler,American IPA,4.0,4.0,Workhorse IPA,7.5,41872
1549,Goose Island Beer Co.,1167620641,4.0,4.0,4.5,jdoherty,American Double / Imperial Stout,4.5,5.0,Bourbon County Brand Stout,14.5,10672
73,Great Lakes Brewing Company,1174537388,5.0,4.0,4.0,damnfoolforbeer,Vienna Lager,4.5,4.5,Great Lakes Eliot Ness,6.2,229
392,Weyerbacher Brewing Co.,1169007345,4.5,4.5,4.0,jdg204,Tripel,3.5,4.5,Merry Monks' Ale,9.3,6073
147,Stone Brewing Co.,1296594869,4.0,4.0,4.5,Genuine,American Strong Ale,4.0,4.5,Lukcy 13asartd Ale,8.5,62645
147,Stone Brewing Co.,1256827617,4.5,3.5,4.0,drabmuh,Russian Imperial Stout,4.5,4.5,Stone Imperial Russian Stout,10.5,1160
218,Brouwerij De Koninck NV,1106934381,3.0,3.0,4.0,MississaugaMatt,Belgian Pale Ale,3.5,3.0,De Koninck,5.0,677
9020,Yazoo Brewing Company,1319692919,4.0,4.5,4.0,Viciousknishs,American Porter,4.0,4.0,Sue,9.0,51483
664,Wells & Young's Ltd,1137167956,4.0,4.0,4.0,Higravity,English Pale Ale,4.0,4.0,Young's Waggledance Honey Ale,5.0,2731
140,Sierra Nevada Brewing Co.,1259549492,4.0,4.5,3.5,Zaccone,American IPA,4.0,4.5,Sierra Nevada Torpedo Extra IPA,7.2,30420
71,Fuller Smith & Turner PLC,1265384667,4.0,3.5,4.0,BeerisfoodLLC,Extra Special / Strong Bitter (ESB),4.0,4.0,Fuller's ESB,5.9,219
20672,Sun King Brewing Company,1316190748,5.0,4.5,4.5,JamesS,American IPA,4.5,5.0,Grapefruit Jungle IPA,7.5,58534
35,Boston Beer Company (Samuel Adams),1324501236,4.5,4.0,4.0,ZimZamZoom,American Stout,5.0,5.0,Samuel Adams Black & Brew Coffee Stout,5.8,74390
10099,Dogfish Head Brewery,1226310024,4.0,4.0,4.0,gdfan47,American Double / Imperial IPA,4.5,4.0,90 Minute IPA,9.0,2093
2089,ReaperAle,1209005047,4.0,4.0,4.5,BretSikkink,American Double / Imperial IPA,4.0,4.0,Sleighor Double IPA,9.1,20194
1549,Goose Island Beer Co.,1248278116,4.5,4.0,4.5,TubaManJack,American Amber / Red Ale,4.5,4.0,Red Felt Ale,6.0,3478
21678,United Brands Company,1278286844,1.0,1.0,1.0,Mora2000,American Malt Liquor,1.0,1.5,Stack High Gravity Lager,12.0,54660
491,Coopers Brewery Limited,1234326278,3.5,3.0,3.0,indiapaleale,English Dark Mild Ale,3.0,3.0,Coopers Dark Ale,4.5,2130
103,"Middle Ages Brewing Co., Ltd.",1116193981,4.0,4.5,4.0,beerluvr,American Barleywine,4.0,4.5,Druid Fluid,9.5,1894
579,Kona Brewing Co.,1281287229,3.5,3.5,3.5,hooliganlife,American Pale Lager,4.0,4.0,Longboard Island Lager,4.6,5328
345,Victory Brewing Company,1270319243,4.5,3.5,4.0,southernmagnus,Tripel,4.5,4.0,Golden Monkey,9.5,1003
345,Victory Brewing Company,1113269701,4.0,4.0,4.5,PatYoda,American Barleywine,4.0,4.5,Old Horizontal,11.0,1009
73,Great Lakes Brewing Company,1295231164,4.5,4.0,4.0,Arbitrator,Winter Warmer,4.0,4.5,Great Lakes Christmas Ale,7.5,1576
627,Monteith's Brewing Co.,1308882242,3.5,3.5,4.0,Knapp85,Schwarzbier,3.0,3.0,Monteith's Black,5.2,4590
396,AleSmith Brewing Company,1305622086,4.5,4.5,5.0,avaldivia,American Double / Imperial Stout,4.5,4.0,AleSmith Speedway Stout,12.0,3833
207,Brasserie de Rochefort,1246656445,3.5,4.5,4.5,kaseydad,Quadrupel (Quad),4.0,3.5,Trappistes Rochefort 10,11.3,645
708,F&M Brewery,1116007550,3.0,3.0,3.0,TerryW,American Adjunct Lager,2.5,3.0,F&M Special Draft,5.0,12469
8546,Daniel Thwaites Brewery PLC,1324411011,4.0,3.5,4.0,BlackHaddock,Old Ale,4.0,4.0,Old Dan,7.4,71391
694,Tröegs Brewing Company,1325121477,4.0,4.0,4.5,McNealc31,Belgian Strong Dark Ale,4.0,4.0,Tröegs Mad Elf,11.0,7531
18823,Freetail Brewing Company,1297651204,1.5,1.5,4.0,hiikeeba,Old Ale,3.5,1.5,Barrel Aged Old Bat Rastard,9.1,56958
651,Ithaca Beer Company,1304367206,4.0,4.5,4.0,spointon,Wheatwine,4.0,4.5,Thirteen,9.0,64130
33,Berkshire Brewing Company Inc.,1226691409,3.5,3.5,5.0,dippy,American Porter,4.0,4.0,Coffeehouse Porter,6.2,85
12985,Laughing Dog Brewing,1294120638,4.5,4.0,4.0,silver0rlead,American Double / Imperial IPA,4.0,4.0,Alpha Dog Imperial IPA,8.7,47941
10991,Christian Moerlein Brewing Company,1116773648,4.5,4.0,4.0,weeare138,Hefeweizen,4.5,4.0,Christian Moerlein Hefeweizen,,23865
5318,Port Brewing Company / Pizza Port,1309826555,4.0,4.0,4.5,ffejherb,American Black Ale,4.0,4.0,Tarantulas 2.0,,67883
16315,BrewDog,1265849401,3.5,3.5,3.5,Ineedabeerhere,American Black Ale,4.0,3.5,Bashah,8.6,53388
163,Amstel Brouwerij B. V.,1222237657,3.0,2.0,2.0,BoxingFanatic,Light Lager,3.0,2.0,Amstel Light,3.5,436
63,Deschutes Brewery,1282964817,4.0,4.0,4.0,steve8robin,American Strong Ale,4.5,4.0,Jubel 2010 (Once A Decade Ale),10.0,55692
17981,Cigar City Brewing,1295935999,3.5,4.0,4.0,boudreaux,American IPA,4.5,4.0,Jai Alai IPA,7.5,46363
345,Victory Brewing Company,1163913441,4.0,3.5,4.0,mmmbeer,Märzen / Oktoberfest,3.5,4.0,Festbier,5.6,1017
132,Rogue Ales,1325198974,4.0,4.0,4.5,projectflam86,American Brown Ale,4.0,4.0,Hazelnut Brown Nectar,6.2,1339
147,Stone Brewing Co.,1280289325,4.0,4.0,4.5,Casey10,American Double / Imperial IPA,4.0,4.5,Stone 14th Anniversary Emperial IPA,8.9,59369
10099,Dogfish Head Brewery,1251133271,4.0,4.0,4.0,glid02,American Double / Imperial IPA,4.5,4.5,Burton Baton,10.0,18862
5316,Full Sail Brewery & Tasting Room & Pub,1236798075,4.0,4.0,5.0,djeucalyptus,American Porter,4.0,4.0,Imperial Porter (Brewmaster Reserve),7.5,48420
287,"Bell's Brewery, Inc.",1239083010,4.5,4.0,4.0,Frosty80,American Pale Wheat Ale,4.0,4.0,Bell's Oberon Ale,5.8,1094
10099,Dogfish Head Brewery,1325298774,2.0,2.0,3.5,IPAguy2009,American Double / Imperial IPA,3.0,2.0,90 Minute IPA,9.0,2093
141,Smuttynose Brewing Company,1207019596,4.5,4.0,3.5,dacrza1,American Pale Ale (APA),4.0,4.5,Smuttynose Shoals Pale Ale,5.4,186
130,Boulder Beer / Wilderness Pub,1315606275,3.0,3.5,4.0,scottyshades,American Pale Ale (APA),3.0,2.5,Hoopla Pale Ale,5.7,69351
9343,Beer Works,1044819718,4.5,3.0,4.0,Jason,English Bitter,4.0,3.5,Bullfinch Bitter,4.0,2346
646,Carlow Brewing Company,1176776999,4.0,4.0,4.0,sethmeister,Irish Dry Stout,4.0,4.0,O'Hara's Irish Stout,4.3,1751
113,Samuel Smith Old Brewery (Tadcaster),1250471277,4.0,4.0,4.5,yourefragile,Russian Imperial Stout,4.5,4.5,Samuel Smith's Imperial Stout,7.0,782
5316,Full Sail Brewery & Tasting Room & Pub,1325556385,4.0,3.0,3.5,beergoot,American Pale Lager,4.0,4.0,LTD Series - 04,7.0,64415
6372,Fort Collins Brewing,1237855780,4.0,4.0,4.0,Lexluthor33,Schwarzbier,4.0,4.5,Kidd Lager,4.5,22809
392,Weyerbacher Brewing Co.,1254086644,4.5,4.5,5.0,CAOMarcos,Old Ale,4.5,4.0,Black Hole,7.0,16637
710,Jacob Leinenkugel Brewing Company,1321035308,3.0,3.0,3.0,tfsimpkins,Euro Dark Lager,2.5,3.0,Leinenkugel's Fireside Nut Brown,4.9,44283
13667,Starr Hill Brewery,1265413468,4.0,3.5,4.5,wahooman,Irish Red Ale,4.0,4.5,Starr Hill Amber Ale,4.8,29993
273,SweetWater Brewing Company,1240524726,2.0,2.5,3.5,donkeyrunner,American IPA,2.5,2.5,Sweetwater IPA,6.3,1493
30,Avery Brewing Company,1150343637,4.0,4.0,3.0,acrawf6,Quadrupel (Quad),3.0,4.0,The Reverend,10.0,2014
10099,Dogfish Head Brewery,1318555935,4.5,4.5,5.0,richkrull,American Double / Imperial IPA,5.0,4.5,Burton Baton,10.0,18862
200,Mendocino Brewing Company,1278142494,2.5,3.0,4.0,lacqueredmouse,American Strong Ale,3.5,2.5,Eye of the Hawk,8.0,641
353,"Carlton & United Breweries, Ltd.",1208792552,4.0,3.5,3.5,OStrungT,American Adjunct Lager,3.5,4.0,Victoria Bitter (VB),4.6,1541
